Domicile,Selection Quota,Hafiz e Quran,NTS,ECAT/MCAT,FA/FSC,BA/BSC,English Marks,Offered
0,,,52,,746,,,0
0,,,49,,666,,,0
0,,,59,,788,,,1
1,,,53,,560,,,0
0,,,0,,609,,,0
0,,,50,,794,,,1
1,,,66,,814,,,1
1,,,58,,770,,,1
1,,,63,,827,,,1
0,,,46,,912,,,1
1,,,54,,839,,,1
1,,,59,,810,,,1
0,,,49,,863,,,1
1,,,52,,610,,,0
1,,,44,,763,,,0
0,,,50,,617,,,0
